domain,company,vertical,industry_raw,region,source,list_year,stratum
1sourcebusiness.com,1 Source Business Solutions,services_other,Human Resources,us,inc.com_api_i5list,2019,inc.com_api_i5list
4everyoungantiaging.com,4Ever Young Anti Aging Solutions,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
therichmondgroup.co.uk,Richmond Group,fintech_insurance,Financial Services,uk,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
3d.solar,3D Solar,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
365retailmarkets.com,365 Retail Markets,software_saas,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
503motoring.com,503 Motoring,services_other,Retail,us,inc.com_api_i5list,2019,inc.com_api_i5list
fioulreduc.com,FioulReduc,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
euclidesrl.eu,Euclide,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
9round.com,9Round,health,Consumer Products,us,inc.com_api_i5list,2019,inc.com_api_i5list
23rdgroup.com,23rd Group,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
333rent.com,Stewardship Investments,services_other,Real Estate,us,inc.com_api_i5list,2019,inc.com_api_i5list
aaplumbingsa.com,A & A Plumbing,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
abadie.us,ABADIE,services_other,Engineering,us,inc.com_api_i5list,2019,inc.com_api_i5list
a-lign.com,A-LIGN,services_other,Security,us,inc.com_api_i5list,2019,inc.com_api_i5list
abacusgroupllc.com,Abacus Group,services_other,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
3pillarglobal.com,3Pillar Global,services_other,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
abacuswealth.com,Abacus Wealth Partners,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
360payments.com,360 Payments,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
abcosystems.net,ABCO Systems,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
ablfunding.com,Asset Based Lending,fintech_insurance,Real Estate,us,inc.com_api_i5list,2019,inc.com_api_i5list
abodeluxuryrentals.com,Abode Luxury Rentals,services_other,Travel & Hospitality,us,inc.com_api_i5list,2019,inc.com_api_i5list
abenity.com,Abenity,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
acaciacw.com,Acacia Counseling and Wellness,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
37parallel.com,37th Parallel Properties,services_other,Real Estate,us,inc.com_api_i5list,2019,inc.com_api_i5list
accelhrate.com,AccelHRate,services_other,Human Resources,us,inc.com_api_i5list,2019,inc.com_api_i5list
wetech-alliance.com,We Tech,services_other,Technology,eu,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
about.redshelf.com,RedShelf,edtech,Education,us,inc.com_api_i5list,2019,inc.com_api_i5list
accucompllc.com,Accucomp Appraisal Services,services_other,Real Estate,us,inc.com_api_i5list,2019,inc.com_api_i5list
accentfamilyofcompanies.com,ADSG,services_other,Environmental Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
accellis.com,Accellis Technology Group,services_other,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
a1garage.com,A1 Garage Door Service,services_other,Consumer Products,us,inc.com_api_i5list,2019,inc.com_api_i5list
heyconnect.de,heyconnect,services_other,Ecommerce,eu,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
acaciaoriginals.com,Acacia,ecommerce_retail,Manufacturing,us,inc.com_api_i5list,2019,inc.com_api_i5list
3bproducts.com,3B Medical,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
accessinsuranceprotection.com,Access Insurance Underwriter,fintech_insurance,Insurance,us,inc.com_api_i5list,2019,inc.com_api_i5list
accessphysicaltherapywellness.com,Access Physical Therapy,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
9gauge.com,9Gauge Partners,services_other,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
achieveit.com,AchieveIt,software_saas,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
ioon.es,ioon Technologies,services_other,Technology,eu,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
abipcpa.com,ABIP CPAs,services_other,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
iscleanair.com,IS Clean Air Italia,health,Technology,eu,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
acquia.com,Acquia,software_saas,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
achievecontact.com,Credit Service Intl,services_other,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
accesscorp.com,Access,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
accountfully.com,Accountfully,services_other,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
acertusdelivers.com,MetroGistics Holdings,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019,inc.com_api_i5list
accelclaims.com,Accelerated Claims,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
advancedbusinesssolutions.com,Advanced Business Solutions,services_other,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
acliviti.com,ACLIVITI,services_other,Telecommunications,us,inc.com_api_i5list,2019,inc.com_api_i5list
8am.com,8am,software_saas,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
adaptibar.com,AdaptiBar,edtech,Education,us,inc.com_api_i5list,2019,inc.com_api_i5list
admerahealth.com,Admera Health,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
acorio.com,Acorio,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
advancedcsg.net,ADVANCED COMPUTER SOLUTIONS GROUP,services_other,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
scaliagroup.com,Scalia Group,ecommerce_retail,Retail,eu,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
vo2-group.com,VO2 Group,services_other,Management Consulting,eu,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
accuregsoftware.com,AccuReg Software,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
acertaralabs.com,Acertara Acoustic Laboratories,health,Engineering,us,inc.com_api_i5list,2019,inc.com_api_i5list
advancedrpo.com,Advanced RPO,services_other,Human Resources,us,inc.com_api_i5list,2019,inc.com_api_i5list
accttwo.com,AcctTwo Shared Services,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
advantage.tech,Advantage Technology,services_other,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
advancedclinical.com,Advanced Clinical,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
adurolife.com,Aduro,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
advantagegold.com,Advantage Gold,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
accelerate-solar.com,Accelerate Solar,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
acmetek.com,Acmetek Global Solutions,software_saas,Security,us,inc.com_api_i5list,2019,inc.com_api_i5list
adaptiveindiana.com,Adaptive Nursing and Healthcare Services,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
actenviro.com,ACTenviro,services_other,Environmental Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
adapture.com,Adapture,services_other,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
aeroflowhealth.com,Aeroflow Health,health,Healthcare & Medical,us,inc.com_api_i5list,2019,inc.com_api_i5list
adopttechnologies.com,Adopt Technologies,services_other,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
3sixtyintegrated.com,3Sixty Integrated,services_other,Security,us,inc.com_api_i5list,2019,inc.com_api_i5list
advancedcarepartners.com,Advanced Care Partners,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
adcollaborative.com,Architecture Design Collaborative,services_other,Engineering,us,inc.com_api_i5list,2019,inc.com_api_i5list
aeroaccessories.us,AERO ACCESSORIES & REPAIR,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
biophorum.com,Biophorum Operations Group,services_other,Pharmaceuticals,uk,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
af247.com,Advance Financial,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
advic.com,Ad Victoriam Solutions,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
aegislaw.com,Aegis Law,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
10pearls.com,10Pearls,services_other,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
accusource-online.com,AccuSource,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
aerospaceasset.com,Aerospace Asset Trading,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
adventhp.com,Advent Health Partners,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
affinitydm.com,Affinity Dental Management,health,Health Products,us,inc.com_api_i5list,2019,inc.com_api_i5list
advisorycloud.com,AdvisoryCloud,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
talents-projets.net,Talents & Projets,services_other,Management Consulting,eu,ft1000_wayback:20210331132419,2021,ft1000_wayback:20210331132419
adonisauto.com,Adonis Auto,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019,inc.com_api_i5list
aed.pro,Advanced Electronic Designs,services_other,Engineering,us,inc.com_api_i5list,2019,inc.com_api_i5list
afcompanies.com,Alliance Family of Companies,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
affordableluxurygroup.com,Affordable Luxury Group,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019,inc.com_api_i5list
aftersicecream.com,Afters Ice Cream,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2019,inc.com_api_i5list
agamerica.com,AgAmerica,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
zoomici.fr,ZOOMICI,services_other,Retail,eu,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
adlerwindows.com,Adler Windows,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
agilethought.com,AgileThought,services_other,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
aibme.com,Atlas Insurance Brokers,fintech_insurance,Insurance,us,inc.com_api_i5list,2019,inc.com_api_i5list
brightblue.org.uk,Brightblue Consulting,services_other,Technology,uk,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
aerospaceqrd.com,Aerospace Quality Research and Development,services_other,Engineering,us,inc.com_api_i5list,2019,inc.com_api_i5list
aisllp.com,AIS,services_other,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
aiirconsulting.com,AIIR Consulting,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
aiosales.com,American Insurance Organization,fintech_insurance,Insurance,us,inc.com_api_i5list,2019,inc.com_api_i5list
acuitysurgical.com,Acuity Surgical,health,Healthcare & Medical,us,inc.com_api_i5list,2019,inc.com_api_i5list
acuitytech.com,Acuity Technologies,services_other,Telecommunications,us,inc.com_api_i5list,2019,inc.com_api_i5list
aeseducation.com,Applied Educational Systems,edtech,Education,us,inc.com_api_i5list,2019,inc.com_api_i5list
akorbi.com,Akorbi,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
alchemy365.com,Alchemy 365,health,Consumer Products,us,inc.com_api_i5list,2019,inc.com_api_i5list
agilevelocity.com,Agile Velocity,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
360ia.com,360ia,software_saas,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
agconsultingpartners.com,AG Consulting Partners,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
ahs-consulting.com,AHS Consulting,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019,inc.com_api_i5list
alertmedia.com,AlertMedia,software_saas,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
alarmgrid.com,Alarm Grid,ecommerce_retail,Security,us,inc.com_api_i5list,2019,inc.com_api_i5list
algolia.com,Algolia,devtools,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
accelogix.com,Accelogix,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
alignewealth.com,Aligne Wealth Preservation & Insurance Services,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
advancedflooringny.com,Advanced Flooring,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
alkami.com,Alkami,fintech_insurance,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
agapetransportation.com,Agape Luxury Corp,health,Logistics & Transportation,us,inc.com_api_i5list,2019,inc.com_api_i5list
aedtotalsolution.com,CPR1,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
alivi.com,Alivi Health,health,Health Products,us,inc.com_api_i5list,2019,inc.com_api_i5list
70esolutions.com,70E Solutions,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
aligntechnicalresources.com,Align Workforce Solutions,services_other,Human Resources,us,inc.com_api_i5list,2019,inc.com_api_i5list
alku.com,ALKU,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
agillitics.com,Agillitics,software_saas,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
agilisium.com,Agilisium,services_other,Artificial Intelligence & Data,us,inc.com_api_i5list,2019,inc.com_api_i5list
ainq.com,Audacious Inquiry,health,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
aheadforprofits.com,A Head For Profits,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
airsolutionsandbalancing.com,Air Solutions & Balancing,services_other,Consumer Products,us,inc.com_api_i5list,2019,inc.com_api_i5list
positivehealthcaregroup.co.uk,Positive Healthcare,services_other,Management Consulting,uk,ft1000_wayback:20220301043147,2022,ft1000_wayback:20220301043147
aladtec.com,Aladtec,software_saas,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
alertcommunications.com,Affiliated Communications,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
adelanteconsulting.com,Adelante Consulting,services_other,Environmental Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
allpointsbroadband.com,All Points Broadband,services_other,Telecommunications,us,inc.com_api_i5list,2019,inc.com_api_i5list
allproelectric.com,All-Pro Electric,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
radit.it,Radit,services_other,Support Services,eu,ft1000_wayback:20220301043147,2022,ft1000_wayback:20220301043147
allvuesystems.com,Allvue Systems,fintech_insurance,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
allsafeindustries.com,All Safe Industries,ecommerce_retail,Security,us,inc.com_api_i5list,2019,inc.com_api_i5list
allixo.com,Allixo,services_other,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
akumina.com,Akumina,software_saas,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
acceleratedgrowth.com,Accelerated Growth,services_other,Financial Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
allworldpm.com,Allworld Project Management,services_other,Engineering,us,inc.com_api_i5list,2019,inc.com_api_i5list
alorica.com,Alorica,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
allylogistics.com,Ally Logistics,services_other,Logistics & Transportation,us,inc.com_api_i5list,2019,inc.com_api_i5list
alliance2020.com,Alliance 2020,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
allianceresourcegroup.com,Alliance Resource Group,services_other,Human Resources,us,inc.com_api_i5list,2019,inc.com_api_i5list
aircontrolaz.com,AIR CONTROL AIR CONDITIONING,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
alegiantservices.com,"Alegiant Services,LLC",services_other,Human Resources,us,inc.com_api_i5list,2019,inc.com_api_i5list
alorecovery.com,Alo House Recovery Centers,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
altaworx.com,Altaworx,services_other,Telecommunications,us,inc.com_api_i5list,2019,inc.com_api_i5list
agileengine.com,AgileEngine,services_other,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
alpharoofingtexas.com,Alpha Premier,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
allata.com,Allata,services_other,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
allamericanspeakers.com,AAE Speakers Bureau | All American Entertainment,services_other,Business Products & Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
altexsoft.com,AltexSoft,services_other,Software,us,inc.com_api_i5list,2019,inc.com_api_i5list
acuitys.com,Acuity Systems,software_saas,IT Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
allfilters.com,All Filters,ecommerce_retail,Retail,us,inc.com_api_i5list,2019,inc.com_api_i5list
sacee.it,Sacee,services_other,Support Services,eu,ft1000_wayback:20230425220624,2020,ft1000_wayback:20230425220624
amerapaint.com,American Painting & Renovations,services_other,Construction,us,inc.com_api_i5list,2019,inc.com_api_i5list
allindustrial.com,All Industrial Tool Supply,ecommerce_retail,Retail,us,inc.com_api_i5list,2019,inc.com_api_i5list
americordblood.com,Americord Registry,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
acquisitionsandrenewals.com,acquisitionsandrenewals.com,services_other,Telecommunications,us,inc.com_api_i5list,2019,inc.com_api_i5list
allamericanpestcontrol.com,All-American Pest Control,services_other,Consumer Products,us,inc.com_api_i5list,2019,inc.com_api_i5list
ameripharma.com,AmeriPharma,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
ametros.com,Ametros,health,Health Services,us,inc.com_api_i5list,2019,inc.com_api_i5list
alrossa.com,Alrossa,ecommerce_retail,Retail,us,inc.com_api_i5list,2019,inc.com_api_i5list
amazinglashstudio.com,Amazing Lash Studio,services_other,Consumer Products,us,inc.com_api_i5list,2019,inc.com_api_i5list
